Customer_ID,Age,Gender,Annual_Income,Employment_Type,Credit_Score
C00649,59,Male,2754359,Salaried,654.0
C00650,54,Male,1211873,Self-Employed,668.0
C00651,40,Female,2511782,Self-Employed,813.0
C00652,47,Male,794220,Salaried,841.0
C00653,29,Female,602627,Student,837.0
C00654,53,Male,1731060,Salaried,708.0
C00655,43,Male,1936012,Self-Employed,743.0
C00656,42,Male,1875562,Self-Employed,765.0
C00657,51,Male,2456876,Student,785.0
C00658,46,Male,1355482,Salaried,753.0
C00659,23,Male,2482529,Student,822.0
C00660,32,Female,2735698,Student,665.0
C00661,28,Female,546621, salaried ,761.0
C00662,50,Male,1512878,Student,733.0
C00663,22,Male,906450,Student,782.0
C00664,29,Female,2072509,Self-Employed,829.0
C00665,44,Female,1415206,Self-Employed,574.0
C00666,48,Female,979403,Self-Employed,806.0
C00667,41,Female,1257798,Student,797.0
C00668,55,Male,594132,Salaried,811.0
C00669,57,Male,582362,Self-Employed,632.0
C00670,26,Male,1997761,Salaried,724.0
C00671,59,Female,2845534,Self-Employed,571.0
C00672,45,Female,1670178,Student,568.0
C00673,46,Female,2803884,Salaried,727.0
C00674,24,Female,718472,Student,842.0
C00675,45,Female,2927744,Student,618.0
C00676,50,Female,1883231,Self-Employed,787.0
C00677,44,Male,2308064,Self-Employed,574.0
C00678,24,Male,467440,Salaried,569.0
C00679,41,Male,1930983, salaried ,733.0
C00680,58,Female,1334210,Self-Employed,633.0
C00681,49,Male,2725903,Student,579.0
C00682,26,Female,2439798, salaried ,825.0
C00683,59,Male,2633423,,817.0
C00684,59,Female,2703134,Student,554.0
C00685,27,Female,2245803,Self-Employed,841.0
C00686,53,Male,962133,Salaried,555.0
C00687,37,Female,1063858,Salaried,772.0
C00688,44,Female,2620673,Student,785.0
C00689,38,Male,1924268,,636.0
C00690,52,Male,2707746,Student,590.0
C00691,60,Female,2446583,Self-Employed,719.0
C00692,52,Female,1938582,Self-Employed,816.0
C00693,58,Male,711659,Salaried,559.0
C00694,58,Female,2951880,Salaried,806.0
C00695,24,Male,956127,Self-Employed,737.0
C00696,31,Female,964674,Salaried,847.0
C00697,49,Female,694374,Self-Employed,629.0
C00698,44,Male,486230,Salaried,744.0
C00699,23,Male,1312598,Salaried,686.0
C00700,24,Female,2577296,Self-Employed,741.0
C00701,41,Male,2637679,Salaried,603.0
C00702,45,Male,1625512,Salaried,699.0
C00703,27,Male,1149588,Salaried,846.0
C00704,27,Male,1235425,Student,804.0
C00705,26,Male,2781027, salaried ,612.0
C00706,43,Female,449128,Salaried,567.0
C00707,21,Female,455109,Salaried,675.0
C00708,43,Female,474486,Salaried,618.0
C00709,40,Male,2697399,Salaried,626.0
C00710,39,Male,544934,Student,604.0
C00711,48,Female,2842160,Self-Employed,713.0
C00712,41,Female,795834,Student,
C00713,50,Female,1780537,Student,822.0
C00714,51,Male,2920082,Self-Employed,559.0
C00715,57,Male,612855,Student,599.0
C00716,52,Female,1059791,Salaried,719.0
C00717,41,Male,2264417,Self-Employed,592.0
C00718,40,Female,2506027,Self-Employed,701.0
C00719,30,Female,2749789,Self-Employed,572.0
C00720,44,Female,352417,Salaried,811.0
C00721,26,Male,2397938,Student,727.0
C00722,58,Female,1168900,Student,641.0
C00723,54,Female,1805880,Student,731.0
C00724,25,Female,2746719,Student,712.0
C00725,52,Female,2736008,Self-Employed,797.0
C00726,25,Male,799610,Student,768.0
C00727,49,Female,1570805,Student,801.0
C00728,24,Female,1066863,Student,809.0
C00729,40,Female,1960101,Salaried,580.0
C00730,47,Male,2531590,Salaried,781.0
C00731,50,Female,1158434,,824.0
C00732,37,Male,627757,Self-Employed,609.0
C00733,57,Female,473662,Student,799.0
C00734,51,Female,443594,Salaried,733.0
C00735,29,Male,1289331,Salaried,744.0
C00736,47,Male,2908137,Student,764.0
C00737,50,Male,979711,Salaried,654.0
C00738,34,Male,1392937,Salaried,820.0
C00739,50,Male,2122495,Student,774.0
C00740,56,Female,2076252,Student,682.0
C00741,53,Female,1029103,Student,736.0
C00742,51,Male,643212,Student,837.0
C00743,46,Female,722707,Salaried,656.0
C00744,31,Male,894478,Salaried,818.0
C00745,52,Female,532628,Student,553.0
C00746,35,Male,1541948,Student,788.0
C00747,42,Male,2043598,Salaried,728.0
C00748,33,Male,2122913,Self-Employed,763.0
C00749,33,Male,2754366,Student,723.0
C00750,27,Female,1091769,Student,694.0
C00751,59,Female,2067922,Student,596.0
C00752,26,Female,2688511,Self-Employed,623.0
C00753,24,Female,376632,Student,822.0
C00754,58,Female,2409088,Salaried,672.0
C00755,43,Male,538037,Student,
C00756,38,Male,1789206,Salaried,588.0
C00757,50,Female,2543007,,636.0
C00758,36,Female,1539870,Salaried,770.0
C00759,26,Female,1811347,Student,661.0
C00760,50,Male,1972764,Self-Employed,679.0
C00761,28,Male,1860232,Self-Employed,755.0
C00762,43,Female,2275490,Student,732.0
C00763,58,Male,2619799,Self-Employed,574.0
C00764,58,Female,664365,Student,667.0
C00765,35,Female,1422882,Salaried,
C00766,52,Male,2602131,Self-Employed,763.0
C00767,45,Female,1329722,Salaried,674.0
C00768,40,Female,1621387,Salaried,614.0
C00769,26,Male,2303890,Self-Employed,605.0
C00770,36,Female,2825428,Student,577.0
C00771,47,Male,979327,Salaried,583.0
C00772,60,Male,2879964,Student,841.0
C00773,21,Male,2216356,Student,674.0
C00774,49,Female,382935,Student,646.0
C00775,54,Female,2626268,Salaried,684.0
C00776,59,Female,1338098,Salaried,705.0
C00777,37,Female,1061947,Salaried,591.0
C00778,25,Male,1720803,Self-Employed,
C00779,31,Female,1855777,Salaried,695.0
C00780,55,Male,1756907,Self-Employed,
C00781,56,Female,449133,Salaried,701.0
C00782,46,Female,2520462,Self-Employed,832.0
C00783,25,Female,1222741,Salaried,845.0
C00784,25,Female,680980,Self-Employed,587.0
C00785,40,Female,1827687,Self-Employed,764.0
C00786,44,Female,1980703,Student,599.0
C00787,22,Male,579483,Salaried,553.0
C00788,48,Female,2845011,Salaried,716.0
C00789,42,Female,1921642,Student,693.0
C00790,21,Female,2991066,,698.0
C00791,24,Female,2110259,Self-Employed,556.0
C00792,39,Male,327230,Self-Employed,743.0
C00793,49,Male,862651,Student,703.0
C00794,54,Male,2925931,Student,567.0
C00795,38,Male,1810983,Student,651.0
C00796,32,Male,629967,Self-Employed,590.0
C00797,59,Female,500543,Salaried,821.0
C00798,39,Female,1749766,Salaried,773.0
C00799,33,Female,1904152,Salaried,698.0
C00800,38,Female,965198,Self-Employed,576.0
C00801,21,Female,826191,Student,805.0
C00802,33,Female,1937255,Salaried,656.0
C00803,41,Female,1475993,Student,725.0
C00804,57,Male,399971,Self-Employed,766.0
C00805,50,Female,455686,Salaried,669.0
C00806,52,Female,943498,Salaried,842.0
C00807,42,Female,1823010,Student,619.0
C00808,25,Female,1111554,Student,653.0
C00809,36,Male,340390,Salaried,605.0
C00810,60,Male,2772139,Student,653.0
C00811,22,Male,2172302,,789.0
C00812,56,Male,1875799,Self-Employed,691.0
C00813,48,Male,959483,Salaried,815.0
C00814,32,Female,2212166,Student,818.0
C00815,52,Male,2854907,Student,647.0
C00816,54,Female,2125240,Salaried,789.0
C00817,22,Female,1098472,Self-Employed,698.0
C00818,25,Female,1359178,Student,677.0
C00819,47,Male,2808655,Self-Employed,636.0
C00820,60,Male,337856,Self-Employed,570.0
C00821,21,Female,897485,Salaried,687.0
C00822,47,Female,588956,Self-Employed,751.0
C00823,26,Female,2031288,Salaried,811.0
C00824,47,Male,1538782,Salaried,673.0
C00825,45,Male,659595,Salaried,591.0
C00826,24,Male,2841495,Self-Employed,691.0
C00827,48,Female,1789658,Self-Employed,637.0
C00828,56,Female,971646,Self-Employed,826.0
C00829,55,Male,2853804,Student,759.0
C00830,22,Male,2185460,Self-Employed,822.0
C00831,30,Female,650663,Student,643.0
C00832,30,Female,2531808,Student,684.0
C00833,39,Female,459355,Salaried,574.0
C00834,26,Male,2748320,Student,590.0
C00835,55,Female,1362335,Salaried,662.0
C00836,52,Male,1092413,Self-Employed,669.0
C00837,53,Female,444441,Salaried,753.0
C00838,28,Male,2814464,Salaried,614.0
C00839,21,Male,1811006,Student,
C00840,57,Female,1941552,Salaried,784.0
C00841,32,Female,2596002,Self-Employed,818.0
C00842,47,Male,1672698,Student,642.0
C00843,57,Female,1082642,Student,719.0
C00844,22,Male,2401660,Salaried,705.0
C00845,21,Male,1731502,Self-Employed,783.0
C00846,21,Male,944524,Self-Employed,805.0
C00847,27,Female,2580280, salaried ,721.0
C00848,23,Male,2493966,Salaried,843.0
C00849,53,Female,967707,Self-Employed,698.0
C00850,45,Female,2054899,Salaried,632.0
C00851,60,Male,2786433,Self-Employed,601.0
C00852,53,Male,2458288,Student,663.0
C00853,59,Male,836652,Self-Employed,637.0
C00854,30,Male,2610449,Salaried,610.0
C00855,32,Female,452187,Salaried,686.0
C00856,54,Female,1966838,Student,628.0
C00857,30,Male,1680789,Self-Employed,846.0
C00858,23,Male,399184,Student,641.0
C00859,47,Female,2260270,Student,733.0
C00860,53,Female,1103918,Self-Employed,776.0
C00861,59,Male,2601138,Salaried,834.0
C00862,58,Male,2670653,Student,756.0
C00863,25,Female,1894245,,627.0
C00864,51,Female,1992782,Salaried,717.0
C00865,54,Female,440656,Student,570.0
C00866,48,Male,2703152,Salaried,631.0
C00867,53,Male,2140213,Self-Employed,844.0
C00868,54,Male,1338226,Salaried,551.0
C00869,38,Female,531510,Self-Employed,649.0
C00870,22,Male,1662764,Self-Employed,566.0
C00871,39,Female,2732286,Salaried,711.0
C00872,29,Female,2628999,Salaried,776.0
C00873,25,Male,566339,Student,571.0
C00874,25,Male,2357484,Student,588.0
C00875,48,Male,520919, salaried ,808.0
C00876,41,Female,1319253,Student,633.0
C00877,42,Female,1507374,Student,
C00878,50,Female,361101,Salaried,579.0
C00879,42,Female,670630,Salaried,822.0
C00880,46,Male,2676916,Self-Employed,827.0
C00881,24,Male,1999386,Student,599.0
C00882,55,Male,2423163,Student,634.0
C00883,38,Female,1842797,Self-Employed,605.0
C00884,27,Male,1512734,Salaried,698.0
C00885,53,Male,349162,Self-Employed,798.0
C00886,50,Female,1774849, salaried ,778.0
C00887,23,Male,2380502,,666.0
C00888,28,Female,851642,Salaried,759.0
C00889,21,Female,1625736,Salaried,627.0
C00890,31,Female,1412672,Salaried,823.0
C00891,24,Female,2651564,Self-Employed,729.0
C00892,49,Male,740627,Salaried,826.0
C00893,41,Female,584325,Self-Employed,626.0
C00894,60,Female,868537,Student,836.0
C00895,50,Female,721771,Student,636.0
C00896,45,Male,2585197,,755.0
C00897,41,Male,1003605,Salaried,563.0
C00898,23,Male,1278675,Salaried,619.0
C00899,23,Female,994356,Student,712.0
C00900,45,Male,2499752,Self-Employed,701.0
C00901,21,Female,2092946,Self-Employed,588.0
C00902,22,Male,1579529,Self-Employed,553.0
C00903,29,Female,2457049,Salaried,801.0
C00904,56,Female,491099,Student,623.0
C00905,39,Male,2131837,Salaried,776.0
C00906,49,Female,1276123,Salaried,602.0
C00907,37,Male,1323973,Student,635.0
C00908,27,Male,727338,Student,555.0
C00909,35,Male,562109,Student,710.0
C00910,24,Male,2172656,Student,705.0
C00911,51,Female,2595335,Salaried,723.0
C00912,28,Female,2760763,Self-Employed,775.0
C00913,36,Female,957621,Self-Employed,750.0
C00914,60,Female,2360304,Salaried,610.0
C00915,44,Male,600277,Self-Employed,676.0
C00916,39,Male,2401781,Self-Employed,
C00917,42,Female,1828696,Self-Employed,746.0
C00918,52,Male,2627039,Student,669.0
C00919,31,Female,482480,Self-Employed,600.0
C00920,46,Female,2396994,Student,814.0
C00921,55,Female,1561155,Student,691.0
C00922,43,Female,1835147,Student,565.0
C00923,38,Female,1755139,Salaried,578.0
C00924,26,Female,2228545,Self-Employed,637.0
C00925,30,Male,1917346, salaried ,833.0
C00926,58,Male,1423077,Student,579.0
C00927,42,Female,1475457,Salaried,670.0
C00928,33,Female,491127,Salaried,669.0
C00929,37,Female,2255434,Student,735.0
C00930,44,Male,2205065,Salaried,730.0
C00931,42,Female,1830886,Self-Employed,697.0
C00932,48,Female,2248484,Self-Employed,792.0
C00933,31,Male,1026251,Salaried,558.0
C00934,46,Male,904050,Self-Employed,668.0
C00935,38,Female,2796918,Student,568.0
C00936,58,Male,2875642,Student,640.0
C00937,27,Male,2602372,Self-Employed,629.0
C00938,26,Male,441780,Self-Employed,816.0
C00939,39,Female,1781746,Self-Employed,753.0
C00940,41,Male,2287089,Self-Employed,622.0
C00941,48,Female,400282,Salaried,743.0
C00942,37,Male,2914891, salaried ,800.0
C00943,57,Male,2425133,Student,606.0
C00944,39,Female,1134704,Salaried,719.0
C00945,26,Male,1667441,Student,697.0
C00946,25,Female,2763656,Salaried,825.0
C00947,59,Female,2604827,Salaried,660.0
C00948,26,Female,2531377,Student,754.0
C00949,58,Male,2956799,,721.0
C00950,32,Male,2309095,Student,647.0
C00951,24,Female,2825401,Salaried,650.0
C00952,33,Male,2875237,Self-Employed,809.0
C00953,45,Male,352682,Student,819.0
C00954,38,Male,2065954,Self-Employed,628.0
C00955,52,Male,1201715,Salaried,692.0
C00956,45,Male,1636177,Student,592.0
C00957,37,Female,752884,Salaried,678.0
C00958,46,Male,2124338,Student,811.0
C00959,59,Female,2553909,Self-Employed,761.0
C00960,37,Female,1411924,Student,696.0
C00961,27,Male,2185201,Student,784.0
C00962,37,Female,1177195,Student,716.0
C00963,54,Male,2323621,Self-Employed,681.0
C00964,29,Male,522063,Self-Employed,555.0
C00965,58,Male,2676273,Self-Employed,582.0
C00966,44,Female,1320623,Self-Employed,712.0
C00967,45,Female,1663034,Self-Employed,575.0
C00968,33,Female,2468626,Self-Employed,553.0
C00969,57,Female,380601,Student,648.0
C00970,22,Male,2852676,Student,717.0
C00971,32,Female,1959005,Student,770.0
C00972,37,Female,2932909,,840.0
C00973,40,Male,1788187,Student,746.0
C00974,39,Male,857619,Student,843.0
C00975,26,Male,1872418,Self-Employed,636.0
C00976,30,Male,1842865,Self-Employed,
C00977,24,Male,2785849,Self-Employed,551.0
C00978,43,Female,1854520,Salaried,590.0
C00979,35,Male,1396942,Salaried,743.0
C00980,43,Female,775328,Self-Employed,645.0
C00981,44,Female,1180194,Student,719.0
C00982,49,Male,1870396,Salaried,833.0
C00983,42,Female,1296214,Self-Employed,782.0
C00984,46,Male,1279459,Salaried,655.0
C00985,44,Male,339288,Self-Employed,756.0
C00986,47,Female,2844497,Salaried,827.0
C00987,45,Female,2559078,Self-Employed,624.0
C00988,33,Male,989045,Salaried,717.0
C00989,30,Female,671041,Salaried,770.0
C00990,52,Female,2554395,Self-Employed,748.0
C00991,34,Female,2559007,Student,696.0
C00992,42,Female,2721510,Self-Employed,680.0
C00993,28,Male,1778016,Salaried,
C00994,38,Male,2286855,Student,699.0
C00995,42,Male,2269792,Self-Employed,657.0
C00996,46,Female,879628,Salaried,813.0
C00997,42,Female,1714722,Salaried,787.0
C00998,35,Female,1002996,Self-Employed,
C00999,59,Female,2335449,Salaried,609.0
C01000,41,Female,2922018,Self-Employed,704.0
C01001,53,Male,506643,Salaried,611.0
C01002,50,Male,504738,Salaried,
C01003,43,Female,1013373,Student,621.0
C01004,56,Male,616131,Self-Employed,597.0
C01005,26,Female,324345,Student,787.0
C01006,57,Male,2942138,Self-Employed,704.0
C01007,55,Female,1872607,Self-Employed,769.0
C01008,41,Female,2397615,Self-Employed,843.0
C01009,50,Female,1828579,Self-Employed,631.0
C01010,41,Female,2315236,Salaried,608.0
C01011,31,Female,2152638,Student,593.0
C01012,52,Female,732560,Self-Employed,555.0
C01013,30,Male,706144,Student,558.0
C01014,33,Female,1620134,Student,729.0
C01015,41,Female,1301812,Self-Employed,755.0
C01016,54,Male,2570059,Student,638.0
C01017,36,Male,1126737,Self-Employed,712.0
C01018,40,Male,1187950,Student,612.0
C01019,22,Female,1728307,Student,761.0
C01020,25,Female,820465,Self-Employed,763.0
C01021,23,Male,2617839,Student,763.0
C01022,23,Female,329552,Student,704.0
C01023,55,Male,2588369,Salaried,804.0
C01024,54,Female,1980864,Student,575.0
C01025,53,Male,2697383,Self-Employed,675.0
C01026,23,Male,1093287,Salaried,569.0
C01027,24,Male,2730765,Salaried,799.0
C01028,32,Male,2631915,Student,572.0
C01029,43,Male,1533133,,681.0
C01030,34,Female,1065498,Self-Employed,605.0
C01031,40,Male,832116,Self-Employed,763.0
C01032,27,Male,709254,Student,671.0
C01033,50,Female,1874407,Student,715.0
C01034,33,Male,2893208,Student,839.0
C01035,23,Male,1827416,Salaried,827.0
C01036,50,Female,2904897,Student,678.0
C01037,57,Male,2340489,Self-Employed,661.0
C01038,21,Female,2149564,Student,640.0
C01039,38,Male,2257411,Student,
C01040,54,Female,2806641,Student,849.0
C01041,49,Male,2616818,Student,730.0
C01042,55,Female,736950,Salaried,720.0
C01043,37,Female,1879310,Student,850.0
C01044,35,Female,1542920,Self-Employed,607.0
C01045,49,Male,2673851,Salaried,573.0
C01046,27,Male,851229,Student,578.0
C01047,30,Female,2513930,Student,730.0
C01048,45,Male,1592714, salaried ,819.0
C01049,47,Male,2817100,Student,619.0
C01050,25,Female,2436180,Self-Employed,767.0
C01051,41,Male,1231404,Student,816.0
C01052,35,Male,2581305,Salaried,825.0
C01053,41,Female,806038,Self-Employed,789.0
C01054,59,Female,311243,Self-Employed,660.0
C01055,24,Female,1668422,Student,749.0
C01056,60,Female,1351659,Self-Employed,717.0
C01057,38,Male,639497,Salaried,694.0
C01058,51,Male,2983985,Salaried,763.0
C01059,37,Female,405475,Salaried,755.0
C01060,33,Female,1891150,Student,793.0
C01061,51,Male,1004750,Salaried,716.0
C01062,48,Female,1099729,Student,748.0
C01063,26,Female,869946,Self-Employed,636.0
C01064,49,Male,1350284,Self-Employed,692.0
C01065,51,Female,2101900,Student,796.0
C01066,36,Male,1170922,Student,782.0
C01067,58,Male,2248483,Self-Employed,704.0
C01068,46,Female,1508515,Student,
C01069,34,Male,2420066,Self-Employed,627.0
C01070,21,Male,1500113,Student,665.0
C01071,47,Female,1287047,Student,749.0
C01072,29,Male,1668530,Student,584.0
C01073,51,Male,2153737,Self-Employed,555.0
C01074,42,Female,1554166,Self-Employed,730.0
C01075,39,Male,2746595,Self-Employed,766.0
C01076,27,Female,1693506,Student,845.0
C01077,49,Male,1099279,Self-Employed,691.0
C01078,27,Female,375570,Salaried,587.0
C01079,37,Male,1359851,Self-Employed,740.0
C01080,54,Female,446952,,642.0
C01081,57,Female,396564,Self-Employed,597.0
C01082,60,Female,1302088,Student,736.0
C01083,59,Male,1083907,Student,766.0
C01084,43,Male,2689342,Salaried,566.0
C01085,29,Female,2271415,Self-Employed,767.0
C01086,54,Male,2435247,Self-Employed,722.0
C01087,53,Female,1772746,Self-Employed,773.0
C01088,60,Female,597414,Student,739.0
C01089,47,Female,2597714,Self-Employed,690.0
C01090,26,Male,1636043,Self-Employed,650.0
C01091,41,Female,1458493,Student,742.0
C01092,38,Female,1932385,Self-Employed,
C01093,54,Male,742023,Self-Employed,715.0
C01094,36,Female,1599210,Self-Employed,776.0
C01095,34,Male,1935583,Student,620.0
C01096,24,Male,2183429,Self-Employed,575.0
C01097,54,Male,1650462,,
C01098,51,Female,2992610,Salaried,717.0
C01099,22,Female,2973554,Salaried,674.0
C01100,38,Female,560480,Salaried,746.0
C01101,40,Female,523721,Self-Employed,795.0
C01102,39,Female,1691941,Student,844.0
C01103,57,Male,2535172,Salaried,646.0
C01104,27,Male,1683402,Student,583.0
C01105,33,Male,886114,Salaried,775.0
C01106,28,Female,1818422,Student,555.0
C01107,30,Male,2846431,Salaried,742.0
C01108,57,Male,750812,Salaried,632.0
C01109,58,Male,1502849,Student,656.0
C01110,22,Female,2023566,Self-Employed,587.0
C01111,46,Female,1361808,Self-Employed,
C01112,30,Female,419720,Student,608.0
C01113,28,Male,2108076,Self-Employed,679.0
C01114,32,Male,2301033,Student,638.0
C01115,28,Female,2068919,Self-Employed,668.0
C01116,40,Male,2090530,Self-Employed,583.0
C01117,60,Female,2073188,Self-Employed,591.0
C01118,44,Female,1192143,Self-Employed,775.0
C01119,49,Male,344947,Student,796.0
C01120,40,Female,2970271,Self-Employed,772.0
C01121,21,Male,852106,Student,837.0
C01122,24,Male,2537701,,770.0
C01123,31,Female,1759813,Student,586.0
C01124,30,Female,1756746,Salaried,771.0
C01125,54,Male,356656,Salaried,619.0
C01126,54,Female,2974378,Salaried,783.0
C01127,55,Female,1727085,Student,740.0
C01128,46,Male,2541244,Salaried,804.0
C01129,43,Female,2400035,Student,836.0
C01130,46,Female,672538,Self-Employed,757.0
C01131,37,Male,2858493,Salaried,831.0
C01132,47,Male,1895863,Self-Employed,712.0
C01133,52,Female,799820,Self-Employed,830.0
C01134,51,Male,1868315,Self-Employed,576.0
C01135,45,Female,1964160,Salaried,682.0
